# File extracted and modified from Anstee_newFe2_newCr2.dat (Turbospectrum)  		TM 2014-05-20
# specifically for ionized species:
#     2 lines of BE II
#     2 lines of MG II
#     5 lines of CA II
#     5 lines of SR II
#     5 lines of BA II
# 24188 lines of FE II
# 13165 lines of CR II
# New FE 2 line data 2005-02-07: BArklem P.S., Aspelund-Johansson J. 2005, A&A 435, 373 (astro-ph/0502098)
# New CR 2 line data 2008-02-26: BArklem P.S., private communication 
#pec     Wavel       Elow         Eupp            J      Sigma    Alpha Log(Gamma/N)
26 FE 2  1013.486   7955.299    106624.602    3.5  4.5   362.00   0.327  -7.591
26 FE 2  1013.819   7955.299    106592.281    3.5  2.5   157.00   0.209  -7.932
26 FE 2  1014.119   8846.768    107454.500    0.5  0.5   320.00   0.321  -7.644
26 FE 2  1014.233      0.000     98596.648    4.5  4.5   156.00   0.208  -7.935
26 FE 2  1014.859      0.000     98535.852    4.5  3.5   156.00   0.209  -7.936
26 FE 2  1014.999   7955.299    106477.594    3.5  3.5   476.00   0.349  -7.476
26 FE 2  1016.350      0.000     98391.328    4.5  3.5   156.00   0.208  -7.935
26 FE 2  1018.207    384.790     98596.648    3.5  4.5   156.00   0.207  -7.935
26 FE 2  1018.326   8391.938    106592.281    2.5  2.5   157.00   0.210  -7.932
26 FE 2  1018.838    384.790     98535.852    3.5  3.5   156.00   0.210  -7.936
26 FE 2  1019.157    384.790     98505.102    3.5  2.5   156.00   0.200  -7.934
26 FE 2  1019.478   8391.938    106481.398    2.5  1.5   164.00   0.262  -7.922
26 FE 2  1019.517   8391.938    106477.594    2.5  3.5   476.00   0.349  -7.476
26 FE 2  1020.089    977.053     99007.703    0.5  0.5   156.00   0.207  -7.933
26 FE 2  1020.340    384.790     98391.328    3.5  3.5   156.00   0.208  -7.935
26 FE 2  1020.342   8391.938    106398.297    2.5  1.5   158.00   0.224  -7.933
26 FE 2  1020.722    384.790     98354.656    3.5  2.5   283.00   0.314  -7.696
26 FE 2  1021.327   8680.454    106592.281    1.5  2.5   157.00   0.210  -7.932
26 FE 2  1021.372    862.613     98770.141    1.5  1.5   156.00   0.207  -7.934
26 FE 2  1021.612   1872.567     99757.117    4.5  4.5   279.00   0.221  -7.685
26 FE 2  1021.783    667.683     98535.852    2.5  3.5   156.00   0.211  -7.936
26 FE 2  1022.104    667.683     98505.102    2.5  2.5   156.00   0.200  -7.933
