 Nave, G., Johansson, S., Learner, R.C.M., Thorne, A.P., Brault, J.W. 1994.
  ApJSupp 94, 221-459.
 Schoenfeld, W.G., Chang, E.S., Geller, M., Johansson, S., Nave, G.,
  Sauval, A.J., and Grevesse, N. 1995. A&A, 301, 593-601.
   4.0  60754.71 ?    d6(1D)4s4p(1P) 3F   1Dsp1P 3F    not in Nave
   3.0     53773.590             d6(3D)4s4p(3P)4p 5F      3Dsp3P 5F  typo 
       in Sugar and Corliss 53733.583

   4.0  @  51076.625     1.486   d6(5D)4s(6D)5p t5D       s6D)5p t5D
   5.0     51103.188     1.384   3d6 4s(6D)4d f5F         s6D)4d f5F
   3.0     51148.845     1.499   3d6 4s(6D)4d e7F         s6D)4d e7F
   2.0     51148.907     1.952   3d6 4s(6D)4d e5S         s6D)4d e5S
   4.0     51192.270     1.617   3d6 4s(6D)4d e7F         s6D)4d e7F
   2.0  @  51201.286     0.803   d7(a2D)4p v3F            (2D)4p v3F
   1.0     51207.995     2.490   3d6 4s(6D)4d e7F         s6D)4d e7F
   3.0     51219.012     1.294   3d6 4s(6D)4d e5G         s6D)4d e5G
   5.0     51228.550     1.379   3d6 4s(6D)4d e7G         s6D)4d e7G
   3.0     51294.217     1.345   3d6 4s(4D)5s e3D         s4D)5s e3D
   4.0  @  51304.601     1.122   d7(a2D)4p v3F            (2D)4p v3F
   2.0     51331.049             3d6 4s(6D)4d e7F         s6D)4d e7F
   4.0     51334.908     1.338   3d6 4s(6D)4d e7G         s6D)4d e7G
   4.0     51350.489     1.487   3d6 4s(4D)5s g5D         s4D)5s g5D
   3.0  @  51361.388             d6(5D)4s(6D)5p t5D       s6D)5p t5D
   3.0  @  51365.308     1.096   d7(a2D)4p v3F            (2D)4p v3F
   2.0     51370.142     0.953   3d6 4s(6D)4d e5G         s6D)4d e5G
   5.0  @  51373.907     1.140   d7(2H)4p u3G             (2H)4p u3G
   4.0  @  51381.454             d6(5D)4s(6D)5p u5F       s6D)5p u5F
   4.0  @  51409.121     0.953   d6(3G)4s4p(3P) x3H       3Gsp3P x3H
   3.0     51460.515     1.244   3d6 4s(6D)4d e7G         s6D)4d e7G
   4.0     51461.667     1.355  ?3d6 4s(6D)4d f5F         s6D)4d f5F
   2.0     51539.717             3d6 4s(6D)4d e7G         s6D)4d e7G
   1.0     51566.799    -0.374   3d6 4s(6D)4d e7G         s6D)4d e7G
   3.0     51570.094     1.92   ?3d6 4s(6D)4d e7S         s6D)4d e7S
   3.0     51604.100             3d6 4s(6D)4d f5F         s6D)4d f5F
   3.0  @  51619.073             d6(5D)4s(6D)5p u5F       s6D)5p u5F
   2.0  @  51629.998             d6(5D)4s(6D)5p t5D       s6D)5p t5D
   5.0  @  51630.175     1.061   d6(3H)4s4p(3P) 1H        3Hsp3P 1H
   4.0  @  51668.183     1.067   d7(2H)4p u3G             (2H)4p u3G
   3.0  @  51692.007             d6(5D)4s(6D)5p u5P       s6D)5p u5P
   2.0     51705.011     0.967   3d6 4s(6D)4d f5F         s6D)4d f5F
   2.0  @  51708.304     1.025   d7(2P)4p y1D             (2P)4p y1D
   2.0     51739.917     1.125   3d6 4s(4D)5s e3D         s4D)5s e3D
   1.0     51754.494             3d6 4s(6D)4d f5F         s6D)4d f5F
   2.0  @  51762.073     0.883   d6(a3F)4s4p(3P) x1D      3Fsp3P x1D
   3.0     51770.554     1.492   3d6 4s(4D)5s g5D         s4D)5s g5D
   3.0  @  51825.770     0.801   d7(2H)4p u3G             (2H)4p u3G
   2.0  @  51827.410             d6(5D)4s(6D)5p u5F       s6D)5p u5F
   1.0  @  51827.851             d6(5D)4s(6D)5p t5D       s6D)5p t5D
   3.0     51837.235     1.664   3d6 4s(6D)4d e5P         s6D)4d e5P
   0.0  @  51941.537             d6(5D)4s(6D)5p t5D       s6D)5p t5D
   2.0  @  51944.781             d6(5D)4s(6D)5p u5P       s6D)5p u5P
   1.0  @  51945.814             d6(5D)4s(6D)5p u5F       s6D)5p u5F
   3.0  @  51969.098     1.306   d7(2P)4p u3D             (2P)4p u3D
   1.0     52019.666     2.432   3d6 4s(6D)4d e5P         s6D)4d e5P
   1.0     52039.889     0.801   3d6 4s(4D)5s e3D         s4D)5s e3D
   2.0     52049.820     1.57    3d6 4s(4D)5s g5D         s4D)5s g5D
   2.0     52067.466             3d6 4s(6D)4d e5P         s6D)4d e5P
   1.0  @  52110.598     2.633   d6(5D)4s(6D)5p u5P       s6D)5p u5P
   1.0  @  52180.817     0.801   d7(2P)4p 1P              (2P)4p 1P
   3.0  @  52213.227     1.317   d7(a2D)4p t3D            (2D)4p t3D
   1.0     52214.342             3d6 4s(4D)5s g5D         s4D)5s g5D
   0.0     52257.342             3d6 4s(4D)5s g5D         s4D)5s g5D
   2.0  @  52296.916     1.156   d7(2P)4p u3D             (2P)4p u3D
   6.0  @  52431.443     1.177   d7(2H)4p w3H             (2H)4p w3H
   1.0  @  52512.453     0.700   d7(2P)4p u3D             (2P)4p u3D
   6.0  @  52513.556     1.019   d7(2H)4p y3I             (2H)4p y3I
   5.0  @  52613.086     1.033   d7(2H)4p w3H             (2H)4p w3H
   7.0  @  52654.988     1.147   d7(2H)4p y3I             (2H)4p y3I
   2.0  @  52682.916     1.145   d7(a2D)4p t3D            (2D)4p t3D
   4.0  @  52768.739     0.810   d7(2H)4p w3H             (2H)4p w3H
   5.0  @  52806.997             d7(4F)5p 3G              (4F)5p 3G
   1.0  @  52857.800     1.246   d7(a2D)4p 3D             (2D)4p t3D
   5.0  @  52898.994     0.830   d7(2H)4p y3I             (2H)4p y3I
   2.0  @  52916.291     1.495   d7(a2D)4p v3P            (2D)4p v3P
   4.0  @  52953.625             d6(3G)4s4p(3P) 3F        3Gsp3P 3F
   5.0     53061.314             3d7(4F)4d g5F            (4F)4d g5F
   6.0  @  53069.353             d7(4F)5p 5G              (4F)5p 5G    
   5.0  @  53084.785             d7(4F)5p 5F              (4F)5p 5F
   6.0  @  53093.525     1.010   d7(2H)4p z1I             (2H)4p z1I   
   4.0     53155.141     1.435   3d7(4F)4d h5D            (4F)4d h5D
   3.0     53160.589             3d7(4F)4d f5P            (4F)4d f5P
   6.0     53169.142     1.323   3d7(4F)4d f5G            (4F)4d f5G
   1.0  @  53229.937     1.266   d7(a2D)4p 3P             (2D)4p v3P
   7.0     53275.179     1.30   ?3d7(4F)4d e5H            (4F)4d e5H
   5.0     53281.685     1.221   3d7(4F)4d f5G            (4F)4d f5G
   5.0  @  53313.434     1.03   ?d6(3G)4s4p(3P) y1H       3Gsp3P y1H
   4.0  @  53328.831             d7(4F)5p 3F              (4F)5p 3F
   6.0     53352.985     1.191   3d7(4F)4d e5H            (4F)4d e5H
   3.0  @  53357.511             d6(3G)4s4p(3P)4p 3F      3Gsp3P 3F
   4.0  @  53388.633             d7(4F)5p 5F              (4F)5p 5F
   4.0     53393.669             3d7(4F)4d g5F            (4F)4d g5F
   3.0     53545.829             3d7(4F)4d h5D            (4F)4d h5D
   2.0     53568.747             3d7(4F)4d f5P            (4F)4d f5P
   5.0  @  53586.506             d7(4F)5p 5G              (4F)5p 5G
   4.0  @  53610.408             d7(4F)5p 5D              (4F)5p 5D
   3.0  @  53661.075     1.21   ?d7(4F)5p 5F              (4F)5p 5F
   1.0  @  53696.863             d6(3D)4s4p(3P) 5F        3Dsp3P 5F
   2.0  @  53723.075             d6(3D)4s4p(3P) 5F        3Dsp3P 5F
   5.0     53739.434     1.248   3d7(4F)4d e3G            (4F)4d e3G
   3.0     53747.496     1.258   3d7(4F)4d f3D            (4F)4d f3D
   2.0  @  53749.401             d6(3G)4s4p(3P)4p 3F      3Gsp3P 3F
   3.0  @  53763.276     1.079   d7(2D)4p x1F             (2D)4p x1F
   4.0     53768.975             3d7(4F)4d f5G            (4F)4d f5G
   3.0  @  53773.590             d6(3D)4s4p(3P)4p 5F      3Dsp3P 5F  
   3.0  @  53784.746             d7(4F)5p 5D              (4F)5p 5D
   5.0     53800.855     1.586   3d6 4s(6D)6s g7D         s6D)6s g7D
   1.0  @  53808.352     1.418   d7(2P)4p x3S             (2P)4p x3S
   3.0     53830.971             3d7(4F)4d g5F            (4F)4d g5F
   3.0  @  53837.847             d7(4F)5p 3D              (4F)5p 3D
   6.0     53840.616     1.225   3d7(4F)4d e3H            (4F)4d e3H
   4.0  @  53852.110             d7(4F)5p 5G              (4F)5p 5G
   5.0     53874.253     1.102   3d7(4F)4d e5H            (4F)4d e5H
   4.0  @  53881.802             d7(3D)4s4p(3p) 5F        3Dsp3P 5F
   3.0  @  53891.522     1.476   d6(3D)4s4p(3P) 5D        3Dsp3P 5D
   2.0  @  53913.016             d6(3D)4s4p(3P) 5D        3Dsp3P 5D
   1.0     53925.196             3d7(4F)4d f5P            (4F)4d f5P
   2.0     53966.658             3d7(4F)4d h5D            (4F)4d h5D
   1.0  @  53975.74              d6(3D)4s4p(3P) 5D        3Dsp3P 5D
   5.0  @  53983.289     1.234   d6(3G)4s4p(3P) t3G       3Gsp3P t3G
   3.0  @  54004.714             d6(3D)4s4p(3P) t5P       3Dsp3P t5P 
   5.0  @  54013.748     1.356   d6(3D)4s4p(3P) 5F        3Dsp3P 5F
   4.0  @  54017.577             d7(4F)5p 3G              (4F)5p 3G
   2.0  @  54042.523             d7(4F)5p 5F              (4F)5p 5F
   4.0     54066.514     1.096   3d7(4F)4d e3G            (4F)4d e3G
   2.0     54066.769             3d7(4F)4d f3D            (4F)4d f3D
   2.0  @  54112.226     1.70   ?d6(3D)4s4p(3P) 5P        3Dsp3P 5P
   4.0     54124.740     1.65   ?3d6 4s(6D)6s g7D         s6D)6s g7D
   1.0     54132.547             3d7(4F)4d h5D            (4F)4d h5D
   3.0  @  54134.651             d7(4F)5p 5G              (4F)5p 5G  
   3.0     54161.135     1.142   3d7(4F)4d f5G            (4F)4d f5G
   1.0  @  54224.416             d7(4F)5p 5F              (4F)5p 5F
   4.0     54237.209     0.90   ?3d7(4F)4d e5H            (4F)4d e5H
   4.0  @  54237.411     1.183   d6(3G)4s4p(3P) t3G       3Gsp3P t3G
   2.0     54257.498             3d7(4F)4d g5F            (4F)4d g5F
   2.0  @  54257.675             d7(4F)5p 5G              (4F)5p 5G
   5.0     54266.712     1.109   3d7(4F)4d e3H            (4F)4d e3H
   1.0  @  54271.058             d6(3D)4s4p(3P) t5P       3Dsp3P t5P
   3.0  @  54289.030             d7(4F)5p 3F              (4F)5p 3F
   4.0  @  54301.336             d6(3D)4s4p(3P) 5D        3Dsp3P 5D
   2.0  @  54342.775             d7(4F)5p 3D              (4F)5p 3D
   3.0  @  54357.401             d7(4F)5p 3G              (4F)5p 3G
   2.0     54375.673             3d7(4F)4d f5G            (4F)4d f5G
   3.0     54379.380     0.842   3d7(4F)4d e3G            (4F)4d e3G
   1.0     54386.182             3d7(4F)4d g5F            (4F)4d g5F
   3.0     54404.775             3d6 4s(6D)6s g7D         s6D)6s g7D
   1.0     54449.343             3d7(4F)4d f3D            (4F)4d f3D
   4.0     54479.898             3d6 4s(6D)6s 5D          s(6D)6s 5D
   3.0     54490.995     0.484   3d7(4F)4d e5H            (4F)4d e5H
   2.0  @  54530.649             d7(4F)5p 5D              (4F)5p 5D
   4.0     54555.414     0.871   3d7(4F)4d e3H            (4F)4d e3H
   3.0  @  54600.346     0.922   d6(3G)4s4p(3P) t3G       3Gsp3P t3G
   1.0  @  54603.136             d7(4F)5p 5D              (4F)5p 5D
   2.0     54611.706             3d6 4s(6D)6s g7D         s6D)6s g7D
   4.0     54683.318     1.141   3d7(4F)4d f3F            (4F)4d f3F
   2.0  @  54706.383             d7(4F)5p 3F              (4F)5p 3F
   1.0     54747.594             3d6 4s(6D)6s g7D         s6D)6s g7D
   1.0  @  54807.246             d7(4F)5p 3D              (4F)5p 3D
   4.0  @  54810.852     1.001   d6(3G)4s4p(3P) w1G       3Gsp3P w1G
   3.0     54864.827             3d6 4s(6D)6s 5D          s(6D)6s 5D
   2.0     54879.679     1.459   3d7(4F)4d e3P            (4F)4d e3P
   3.0     55124.934     1.071   3d7(4F)4d f3F            (4F)4d f3F
   2.0     55134.164             3d6 4s(6D)6s 5D          s(6D)6s 5D
   1.0     55305.623             3d6 4s(6D)6s 5D          s(6D)6s 5D
   1.0     55376.086     1.459   3d7(4F)4d e3P            (4F)4d e3P
   2.0     55378.807     0.676   3d7(4F)4d f3F            (4F)4d f3F
   0.0     55390.516             3d6 4s(6D)6s 5D          s(6D)6s 5D
   5.0  @  55429.815     1.057   d6(a1G)4s4p(3P) 3G       1Gsp3P 3G
   4.0  @  55446.004     0.804   d6(a1G)4s4p(3P) 3H       1Gsp3P 3H
   6.0  @  55489.738     1.169   d6(a1G)4s4p(3P) v3H      1Gsp3P v3H
   5.0  @  55525.558     1.018   d6(a1G)4s4p(3P) 3H       1Gsp3P 3H
   0.0     55726.52              3d7(4F)4d e3P            (4F)4d e3P
   2.0  @  55754.229     0.990   d7(a2D)4p w1D            (2D)4p w1D
   3.0  @  55790.692     0.908   d6(a1G)4s4p(3P) s3G      1Gsp3P s3G
   4.0  @  55905.532             d6(a1G)4s4p(3P) 3G       1Gsp3P 3G
   5.0  @  55907.174     1.145   d7(2H)4p                 (2H)4p 1H
   3.0  @  56097.832     0.857   d6(3G)4s4p(3P) 1F        3Gsp3P 1F
   5.0     56113.883             3d7(4F)6s 5F             (4F)6s 5F
   5.0  @  56120.327             d6(5D)4s(6D)6p 7D        s6D)6p 7D
   4.0     56207.548             3d6 4s(6D)5d 5D          s(6D)5d 5D
   6.0  @  56260.978             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   6.0  @  56333.956     1.166   d6(1I)4s4p(3P) u3H       1Isp3P u3H
   3.0     56337.122             3d6 4s(6D)5d 5D          s(6D)5d 5D
   6.0     56341.856             3d6 4s(6D)5d 5G          s(6D)5d 5G
   5.0  @  56382.658     1.029   d6(1I)4s4p(3P) u3H       1Isp3P u3H
   4.0  @  56423.279     0.859   d6(1I)4s4p(3P) u3H       1Isp3P u3H
   6.0     56427.973             3d6 4s(6D)5d 7F          s(6D)5d 7F
   5.0     56432.017             3d6 4s(6D)5d 7D          s(6D)5d 7D
   4.0     56452.014             3d6 4s(6D)5d 7D          s(6D)5d 7D
   3.0     56462.012             3d6 4s(6D)5d 7P          s(6D)5d 7P
   2.0     56479.459             3d6 4s(6D)5d 5D          s(6D)5d 5D
   5.0  @  56502.953             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   4.0     56516.214             3d7(4F)6s 5F             (4F)6s 5F
   4.0  @  56516.740             d6(5D)4s(6D)6p 7D        s6D)6p 7D
   7.0     56536.044             3d6 4s(6D)5d 7G          s(6D)5d 7G
   4.0  @  56541.592             d6(5D)4s(6D)6p 7P        s6D)6p 7P
   5.0     56550.630             3d6 4s(6D)5d 5G          s(6D)5d 5G
   3.0  @  56555.062             d6(5D)4s(6D)6p 7D        s6D)6p 7D
   4.0  @  56592.699     1.148   d6(a1G)4s4p(3P) u3F      1Gsp3P u3F
   4.0     56673.141             3d6 4s(6D)5d 5G          s(6D)5d 5G
   5.0  @  56707.280             d6(5D)4s(6D)6p 5F        s6D)6p 5F
   2.0     56720.405             3d6 4s(6D)5d 5S          s(6D)5d 5S
   3.0     56726.888             3d6 4s(6D)5d 5F          s(6D)5d 5F
   4.0  @  56732.331             d6(5D)4s(6D)6p 5D        s6D)6p 5D
   1.0     56735.154             3d6 4s(6D)5d 5D          s(6D)5d 5D
   6.0  @  56748.897             d6(5D)4s(6D)4f(4+)[5+]   s4f (4+[5+
   5.0  @  56751.095             d6(5D)4s(6D)4f(4+)[5+]   s4f (4+[5+
   7.0  @  56754.128             d6(5D)4s(6D)4f(4+)[6+]   s4f (4+[6+
   5.0  @  56754.722             d6(5D)4s(6D)4f(4+)[4+]   s4f (4+[4+
   4.0  @  56754.928             d6(5D)4s(6D)4f(4+)[4+]   s4f (4+[4+
   6.0  @  56756.499             d6(5D)4s(6D)4f(4+)[6+]   s4f (4+[6+
   4.0  @  56756.700             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   5.0     56761.874             3d6 4s(6D)5d 5F          s(6D)5d 5F
   4.0  @  56764.763             d6(5D)4s(6D)4f(4+)[3+]   s4f (4+[3+
   3.0  @  56766.049             d6(5D)4s(6D)4f(4+)[3+]   s4f (4+[3+
   3.0  @  56777.258             d6(5D)4s(6D)4f(4+)[2+]   s4f (4+[2+
   7.0  @  56778.769             d6(5D)4s(6D)4f(4+)[7+]   s4f (4+[7+
   8.0  @  56778.787             d6(5D)4s(6D)4f(4+)[7+]   s4f (4+[7+
   2.0  @  56779.534             d6(5D)4s(6D)4f(4+)[2+]   s4f (4+[2+
   3.0  @  56783.318     1.077   d6(a1G)4s4p(3P) u3F      1Gsp3P u3F
   2.0  @  56789.695             d6(5D)4s(6D)4f(4+)[1+]   s4f (4+[1+
   1.0  @  56791.619             d6(5D)4s(6D)4f(4+)[1+]   s4f (4+[1+
   4.0     56808.263             3d7(4F)6s 3F             (4F)6s 3F
   5.0     56842.729             3d6 4s(6D)5d 7F          s(6D)5d 7F
   2.0     56842.807             3d6 4s(6D)5d 7D          s(6D)5d 7D
   4.0     56844.471             3d6 4s(6D)5d 7P          s(6D)5d 7P
   2.0  @  56858.649     0.687   d6(a1G)4s4p(3P) u3F      1Gsp3P u3F
   3.0  @  56871.341             d6(5D)4s(6D)6p 5P        s6D)6p 5P
   6.0     56874.912             3d6 4s(6D)5d 7G          s(6D)5d 7G
   3.0  @  56888.419             d6(5D)4s(6D)6p 7P        s6D)6p 7P
   2.0  @  56933.378             d6(5D)4s(6D)6p 7D        s6D)6p 7D
   4.0  @  56951.297     1.053   d7(2H)4p v1G             (2H)4p v1G
   2.0     56952.209             3d6 4s(6D)5d 5F          s(6D)5d 5F
   1.0     57004.355             3d6 4s(6D)5d 7D          s(6D)5d 7D 
   3.0  @  57026.956             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   7.0  @  57027.509     1.145   d6(1I)4s4p(3P) x3I       1Isp3P x3I
   2.0     57029.610             3d6 4s(6D)5d 7F          s(6D)5d 7F
   3.0     57055.612             3d6 4s(6D)5d 5G          s(6D)5d 5G
   4.0  @  57064.342             d6(5D)4s(6D)6p 5F        s6D)6p 5F
   6.0  @  57070.167     1.028   d6(1I)4s4p(3P) x3I       1Isp3P x3I
   3.0     57070.367             3d6 4s(6D)5d 7D          s(6D)5d 7D
   2.0  @  57074.911             d6(3D)4s4p(1P) 3D        3Dsp1P 3D
   1.0     57077.839             3d6 4s(6D)5d 5F          s(6D)5d 5F 
   3.0     57084.277             3d6 4s(6D)5d 7F          s(6D)5d 7F
   5.0  @  57104.213     0.832   d6(1I)4s4p(3P) x3I       (1I)sp x3I
   0.0  @  57121.600             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   4.0     57125.246             3d6 4s(6D)5d 5F          s(6D)5d 5F
   5.0     57126.819             3d6 4s(6D)5d 7G          s(6D)5d 7G
   2.0  @  57140.420             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   5.0  @  57145.780             d6(5D)4s(6D)4f(3+)[4+]   s4f (3+[4+
   6.0  @  57146.768             d6(5D)4s(6D)4f(3+)[5+]   s4f (3+[5+
   4.0  @  57147.167             d6(5D)4s(6D)4f(3+)[4+]   s4f (3+[4+
   5.0  @  57147.780             d6(5D)4s(6D)4f(3+)[5+]   s4f (3+[5+
   4.0  @  57149.109             d6(5D)4s(6D)4f(3+)[3+]   s4f (3+[3+
   3.0  @  57149.698             d6(5D)4s(6D)4f(3+)[3+]   s4f (3+[3+
   3.0  @  57149.841             d6(5D)4s(6D)4f(3+)[2+]   s4f (3+[2+
   1.0  @  57152.263             d6(5D)4s(6D)4f(3+)[1+]   s4f (3+[1+
   7.0  @  57152.331             d6(5D)4s(6D)4f(3+)[6+]   s4f (3+[6+
   2.0  @  57152.411             d6(5D)4s(6D)4f(3+)[2+]   s4f (3+[2+
   6.0  @  57153.167             d6(5D)4s(6D)4f(3+)[6+]   s4f (3+[6+
   2.0  @  57154.265             d6(5D)4s(6D)4f(3+)[1+]   s4f (3+[1+
   1.0  @  57154.992             d6(5D)4s(6D)4f(3+)[0+]   s4f (3+[0+
   4.0     57155.853             3d6 4s(6D)5d 7G          s(6D)5d 7G
   0.0  @  57156.055             d6(5D)4s(6D)4f(3+)[0+]   s4f (3+[0+
   3.0     57160.138             3d6 4s(6D)5d 5P          s(6D)5d 5P
   1.0  @  57164.14              d6(5D)4s(6D)6p 7D        s6D)6p 7D
   3.0  @  57168.527             d6(5D)4s(6D)6p 5D        s6D)6p 5D
   1.0  @  57174.426             d6(5D)4s(6D)6p 7F        s6D)6p 7F
   2.0  @  57190.208             d6(5D)4s(6D)6p 7P        s6D)6p 7P
   1.0     57213.740             3d6 4s(6D)5d 7F          s(6D)5d 7F
   3.0     57218.823             3d7(4F)6s 3F             (4F)6s 3F
   2.0     57233.839             3d6 4s(6D)5d 5G          s(6D)5d 5G
   2.0     57291.234             3d6 4s(6D)5d 7P          s(6D)5d 7P
   4.0     57307.316             3d6 4s(6D)5d 7F          s(6D)5d 7F
   1.0     57320.343             3d6 4s(6D)5d 7G          s(6D)5d 7G
   3.0  @  57343.824             d6(5D)4s(6D)6p 5F        s6D)6p 5F
   3.0  @  57346.144             d6(3D)4s4p(1P) 3D        3Dsp1P 3D
   3.0     57361.362             3d6 4s(6D)5d 7G          s(6D)5d 7G
   1.0  @  57401.140             d6(5D)4s(6D)6p 5D        s6D)6p 5D
   2.0     57403.130             3d6 4s(6D)5d 5P          s(6D)5d 5P
   2.0  @  57415.753             d6(5D)4s(6D)6p 5D        s6D)6p 5D
   1.0  @  57421.465             d6(5D)4s(6D)4f(2+)[0+]   s4f (2+[0+
   1.0  @  57426.433             d6(5D)4s(6D)4f(2+)[1+]   s4f (2+[1+
   2.0  @  57427.572             d6(5D)4s(6D)4f(2+)[1+]   s4f (2+[1+
   6.0  @  57428.060             d6(5D)4s(6D)4f(2+)[5+]   s4f (2+[5+
   5.0  @  57429.093             d6(5D)4s(6D)4f(2+)[5+]   s4f (2+[5+
   2.0  @  57431.112             d6(5D)4s(6D)4f(2+)[2+]   s4f (2+[2+
   3.0  @  57432.844             d6(5D)4s(6D)4f(2+)[2+]   s4f (2+[2+
   2.0  @  57437.190             d6(5D)4s(6D)6p 5P        s6D)6p 5P
   4.0  @  57437.797             d6(5D)4s(6D)4f(2+)[3+]   s4f (2+[3+
   5.0  @  57437.924             d6(5D)4s(6D)4f(2+)[4+]   s4f (2+[4+
   3.0     57438.263             3d6 4s(6D)5d 7S          s(6D)5d 7S
   4.0  @  57439.219             d6(5D)4s(6D)4f(2+)[4+]   s4f (2+[4+
   3.0  @  57439.482             d6(5D)4s(6D)4f(2+)[3+]   s4f (2+[3+
   2.0     57450.660             3d6 4s(6D)5d 7G          s(6D)5d 7G
   3.0     57510.662             3d7(4F)6s 5F             (4F)6s 5F
   2.0     57528.508             3d7(4F)6s 5F             (4F)6s 5F
   1.0  @  57546.477             d6(5D)4s(6D)6p 5F        s6D)6p 5F
   4.0  @  57550.006     1.235   d6(3D)4s4p(3P) t3F       3Dsp3P t3F
   3.0  @  57565.301             d6(3D)4s4p(3P) 3D        3Dsp3P 3D
   2.0  @  57572.509             d6(5D)4s(6D)6p 5F        s6D)6p 5F
   0.0  @  57610.715             d6(5D)4s(6D)6p 5D        s6D)6p 5D
   1.0  @  57617.005             d6(5D)4s(6D)4f(1+)[1+]   s4f (1+[1+
   2.0  @  57618.802             d6(5D)4s(6D)4f(1+)[1+]   s4f (1+[1+
   5.0  @  57620.788             d6(5D)4s(6D)4f(1+)[4+]   s4f (1+[4+
   4.0  @  57621.924             d6(5D)4s(6D)4f(1+)[4+]   s4f (1+[4+
   3.0  @  57631.091             d6(5D)4s(6D)4f(1+)[2+]   s4f (1+[2+
   2.0  @  57632.650             d6(5D)4s(6D)4f(1+)[2+]   s4f (1+[2+
   3.0  @  57640.997             d6(3D)4s4p(3P) t3F       3Dsp3P t3F
   4.0  @  57641.215             d6(5D)4s(6D)4f(1+)[3+]   s4f (1+[3+
   3.0  @  57642.379             d6(5D)4s(6D)4f(1+)[3+]   s4f (1+[3+
   5.0     57660.949             3d6 4s(4D)4d 5F          s4D)4d 5F
   4.0     57697.489     1.384   3d6 4s(4D)4d i5D         s4D)4d i5D
   2.0  @  57708.737     0.698   d6(3D)4s4p(3P) t3F       3Dsp3P t3F
   1.0  @  57741.468             d6(5D)4s(6D)6p 5P        s6D)6p 5P
   3.0  @  57743.048             d6(5D)4s(6D)4f(0+)[2+]   s4f (0+[2+
   4.0  @  57743.129             d6(5D)4s(6D)4f(0+)[3+]   s4f (0+[3+
   2.0  @  57743.366             d6(5D)4s(6D)4f(0+)[2+]   s4f (0+[2+
   3.0  @  57744.928             d6(5D)4s(6D)4f(0+)[3+]   s4f (0+[3+
   1.0     57754.095             3d7(4F)6s 5F             (4F)6s 5F
   4.0  @  57763.820             d6(5D)4s(4D)5p 5D        s4D)5p 5D
   2.0     57790.905             3d7(4F)6s 3F             (4F)6s 3F
   3.0     57813.938     1.415   3d6 4s(4D)4d i5D         s4D)4d i5D
   5.0     57897.047             3d6 4s(6D)7s 7D          s(6D)7s 7D
   4.0  @  57917.250             d6(5D)4s(4D)5p 3F        s4D)5p 3F 
   2.0     57974.133             3d6 4s(4D)4d i5D         s4D)4d i5D
   2.0  @  57999.457             d6(5D)4s(4D)5p 3P        s4D)5p 3P
   6.0     58001.934     1.40   ?3d6 4s(4D)4d g5G         s4D)4d g5G
   5.0  @  58018.557             d6(3H)4s4p(1P) 3G        3Hsp1P 3G
   3.0  @  58033.502             d6(5D)4s(4D)5p 5D        s4D)5p 5D
   4.0     58118.871             3d6 4s(4D)4d 5F          s4D)4d 5F
   3.0     58132.077             3d6 4s(4D)4d 5F          s4D)4d 5F
   2.0  @  58132.245             d6(5D)4s(4D)5p 3D        s4D)5p 3D
   5.0  @  58147.003             d6(5D)4s(4D)5p 5F        s4D)5p 5F
   4.0     58197.910             3d6 4s(6D)7s 7D          s(6D)7s 7D
   2.0     58213.120             3d6 4s(4D)4d 5P          s4D)4d 5P
   5.0     58271.458             3d6 4s(4D)4d g5G         s4D)4d g5G
   3.0  @  58276.256             d6(5D)4s(6D)5p 3D        s6D)5p 3D
   1.0     58283.200             3d6 4s(4D)4d i5D         s4D)4d i5D
   4.0     58321.379             3d6 4s(6D)7s 5D          s(6D)7s 5D
   2.0  @  58330.564             d6(5D)4s(4D)5p 5D        s4D)5p 5D
   4.0  @  58334.609             d6(3H)4s4p((1P) 3G       3Gsp1P 3G
   1.0     58363.420             3d6 4s(4D)4d 5F          s4D)4d 5F
   1.0  @  58394.860             d6(5D)4s(4D)5p 3D        s4D)5p 3D
   3.0     58480.304             3d6 4s(6D)7s 7D          s(6D)7s 7D
   4.0  @  58481.297             d6(5D)4s(4D)5p 5F        s4D)5p 5F
   3.0     58481.851             3d6 4s(4D)4d 5P          s4D)4d 5P
   5.0     58492.231             3d6 4s(4D)4d 3G          s4D)4d 3G
   2.0     58512.383             3d6 4s(4D)4d 5F          s4D)4d 5F
   1.0  @  58519.999             d6(5D)4s(4D)5p 5D        s4D)5p 5D
   4.0     58520.159             3d6 4s(4D)4d g5G         s4D)4d g5G
   5.0     58591.202             3d7(4F)5d 5F             (4F)5d 5F
   4.0     58592.070             3d7(4F)5d 5F             (4F)5d 5F
   3.0  @  58600.340             d6(3H)4s4p(1P) 3G        3Hsp1P 3G
   4.0     58661.974             58661even                58661even
   3.0  @  58674.455             d6(5D)4s(4D)5p 5P        s6D)5p 5P
   3.0     58682.318             3d6 4s(4D)4d 3D          s4D)4d 3D
   2.0     58683.800             3d6 4s(6D)7s 7D          s(6D)7s 7D
