  6338.8771  5.1e+06   -1.04   D    38678.039   54449.347   3d7.(4F).4p            y3D*  3d7.(4F).4d            f3D    5  3  
  6400.0008  9.27e+06  -0.290  B    29056.324   44677.006   3d6.(5D).4s.4p.(3P*)   z5P*  3d6.(5D).4s.(6D).5s    e5D    7  9  
  6421.3504  3.04e+05  -2.027  B    18378.186   33946.933   3d6.4s2                a3P2  3d6.(5D).4s.4p.(3P*)   z3P*   5  5  
  6495.7418  6.4e+06   -0.92   E    38995.736   54386.186   3d7.(4F).4p            y3D*  3d7.(4F).4d            g5F    3  3  
  6569.2151  6.0e+06   -0.45   D    38175.355   53393.673   3d7.(4F).4p            y3D*  3d7.(4F).4d            g5F    7  9  
  6703.5670  1.8e+04   -3.06   D    22249.429   37162.746   3d7.(2G).4s            a3G   3d7.(4F).4p            y3F*   7  7  
  6752.7067  3.05e+06  -1.204  B    37409.555   52214.345   3d6.(5D).4s.4p.(1P*)   y5P*  3d6.(5D).4s.(4D).5s    g5D    3  3  
  6820.3715  1.5e+06   -1.29   E    37409.555   52067.469   3d6.(5D).4s.4p.(1P*)   y5P*  3d6.(5D).4s.(6D).4d    e5P    3  5  
  8514.0716  1.09e+05  -2.229  B    17726.988   29469.024   3d7.(4P).4s            a5P   3d6.(5D).4s.4p.(3P*)   z5P*   5  5  
  8515.108   1.11e+05  -2.073  B    24338.767   36079.372   3d6.4s2                b3G   3d7.(4F).4p            z3G*   7  7  
  8674.7459  6.17e+05  -1.680  C    22838.323   34362.873   3d7.(4P).4s            b3P   3d6.(5D).4s.4p.(3P*)   z3P*   5  3  
  8699.4534  4.08e+06  -0.380  D+   39969.853   51461.670   3d6.(5D).4s.4p.(1P*)   x5D*  3d6.(5D).4s.(6D).4d    f5F    7  9  
