 #lambda[Å]  A_ki[s⁻¹]   loggf Acc    Ei[cm⁻¹]  Ek[cm⁻¹]    cfg_i term_i  cfg_k           term_k gi gk rtype     ref1           ref2
  2082.01        None    None  None    112.061   48127      3s2.3p  2P*   3s2.27d           2D    4  6  None     None            L130
  2082.50        None    None  None      0.000   48004.7    3s2.3p  2P*   3s2.20d           2D    2  4  None     None      L130,L7413
  2082.53        None    None  None    112.061   48115      3s2.3p  2P*   3s2.26d           2D    4  6  None     None            L130
  2083.10        None    None  None    112.061   48102      3s2.3p  2P*   3s2.25d           2D    4  6  None     None            L130
  2083.75        None    None  None      0.000   47975.1    3s2.3p  2P*   3s2.19d           2D    2  4  None     None      L130,L7413
  2083.75        None    None  None    112.061   48087      3s2.3p  2P*   3s2.24d           2D    4  6  None     None      L130,L7413
  2084.48        None    None  None    112.061   48070      3s2.3p  2P*   3s2.23d           2D    4  6  None     None            L130
  2085.24        None    None  None      0.000   47940.7    3s2.3p  2P*   3s2.18d           2D    2  4  None     None      L130,L7413
  2085.32        None    None  None    112.061   48051      3s2.3p  2P*   3s2.22d           2D    4  6  None     None            L130
  2086.23        None    None  None    112.061   48031.1    3s2.3p  2P*   3s2.21d           2D    4  6  None     None      L130,L7413
  2087.36        None    None  None    112.061   48004.7    3s2.3p  2P*   3s2.20d           2D    4  6  None     None      L130,L7413
  2088.66        None    None  None    112.061   47975.1    3s2.3p  2P*   3s2.19d           2D    4  6  None     None      L130,L7413
  2089.15        None    None  None      0.000   47850.9    3s2.3p  2P*   3s2.16d           2D    2  4  None     None      L130,L7413
  2090.16        None    None  None    112.061   47940.7    3s2.3p  2P*   3s2.18d           2D    4  6  None     None      L130,L7413
  2091.70        None    None  None      0.000   47793.0    3s2.3p  2P*   3s2.15d           2D    2  4  None     None      L130,L7413
  2091.92        None    None  None    112.061   47900.1    3s2.3p  2P*   3s2.17d           2D    4  6  None     None      L130,L7413
  2093.3         None    None  None  32436.796   80191.9    3s2.3d  2D    3s.3p.(3P*).5d    2D*   6  6  None     None           L3514
  2094.08        None    None  None    112.061   47850.9    3s2.3p  2P*   3s2.16d           2D    4  6  None     None      L130,L7413
  2094.84        None    None  None      0.000   47721.3    3s2.3p  2P*   3s2.14d           2D    2  4  None     None      L130,L7413
  2096.62        None    None  None    112.061   47793.0    3s2.3p  2P*   3s2.15d           2D    4  6  None     None      L130,L7413
  2098.75        None    None  None      0.000   47632.6    3s2.3p  2P*   3s2.13d           2D    2  4  None     None      L130,L7413
  2099.10        None    None  None    112.061   47737.41   3s2.3p  2P*   3s2.16s           2S    4  2  None     None            L130
  2099.79        None    None  None    112.061   47721.3    3s2.3p  2P*   3s2.14d           2D    4  6  None     None      L130,L7413
  2102.58        None    None  None      0.000   47546.12   3s2.3p  2P*   3s2.14s           2S    2  2  None     None            L130
  2102.85        None    None  None    112.061   47652.58   3s2.3p  2P*   3s2.15s           2S    4  2  None     None            L130
  2103.66        None    None  None      0.000   47521.1    3s2.3p  2P*   3s2.12d           2D    2  4  None     None            L130
  2103.71        None    None  None    112.061   47632.6    3s2.3p  2P*   3s2.13d           2D    4  6  None     None            L130
  2107.55        None    None  None    112.061   47546.12   3s2.3p  2P*   3s2.14s           2S    4  2  None     None            L130
  2108.62        None    None  None      0.000   47409.97   3s2.3p  2P*   3s2.13s           2S    2  2  None     None      L130,L7413
  2108.62        None    None  None    112.061   47521.1    3s2.3p  2P*   3s2.12d           2D    4  6  None     None      L130,L7413
  2113.61        None    None  None    112.061   47409.97   3s2.3p  2P*   3s2.13s           2S    4  2  None     None      L130,L7413
  2116.56        None    None  None      0.000   47232.00   3s2.3p  2P*   3s2.12s           2S    2  2  None     None      L130,L7413
  2118.312   1.03e+07  -1.557  C         0.000   47192.38   3s2.3p  2P*   3s2.10d           2D    2  4  None   T6527c4,LS         L99
  2121.59        None    None  None    112.061   47232.00   3s2.3p  2P*   3s2.12s           2S    4  2  None     None      L130,L7413
  2123.362   1.22e+07  -1.305  C       112.061   47192.38   3s2.3p  2P*   3s2.10d           2D    4  6  None   T6527c4,LS       L4737
  2127.30        None    None  None      0.000   46993.11   3s2.3p  2P*   3s2.11s           2S    2  2  None     None            L130
  2129.663   1.52e+07  -1.383  C         0.000   46940.97   3s2.3p  2P*   3s2.9d            2D    2  4  None   T6527c4,LS       L4737
  2132.39        None    None  None    112.061   46993.11   3s2.3p  2P*   3s2.11s           2S    4  2  None     None            L130
  2134.733   1.81e+07  -1.129  C       112.061   46941.55   3s2.3p  2P*   3s2.9d            2D    4  6  None   T6527c4,LS       L4737
  2142.39        None    None  None      0.000   46661.93   3s2.3p  2P*   3s2.10s           2S    2  2  None     None            L130
  2145.555   2.06e+07  -1.244  C         0.000   46593.32   3s2.3p  2P*   3s2.8d            2D    2  4  None       u36,LS       L4737
  2147.54        None    None  None    112.061   46661.93   3s2.3p  2P*   3s2.10s           2S    4  2  None     None            L130
  2150.699   2.46e+07  -0.990  C       112.061   46593.95   3s2.3p  2P*   3s2.8d            2D    4  6  None       u36,LS       L4737
  2160.383       None    None  None  32436.796   78710.26   3s2.3d  2D    3s.3p.(3P*).4d    2F*   6  8  None     None           L4737
  2164.55        None    None  None      0.000   46183.895  3s2.3p  2P*   3s2.9s            2S    2  2  None     None           L3514
  2164.915       None    None  None  32435.453   78612.23   3s2.3d  2D    3s.3p.(3P*).4d    2F*   4  6  None     None           L4737
  2168.805   2.96e+07  -1.078  C         0.000   46093.424  3s2.3p  2P*   3s2.7d            2D    2  4  None       u36,LS       L3514
  2169.81        None    None  None    112.061   46183.895  3s2.3p  2P*   3s2.9s            2S    4  2  None     None           L3514
  2174.028   3.53e+07  -0.824  C       112.061   46094.312  3s2.3p  2P*   3s2.7d            2D    4  6  None       u36,LS       L3514
  2177.396       None    None  None  29066.96    74979.02   3s.3p2  4P    3s.3p.(3P*).5s    4P*   4  6  None     None           L4737
  2180.996       None    None  None  29142.78    74979.02   3s.3p2  4P    3s.3p.(3P*).5s    4P*   6  6  None     None           L4737
  2199.150   1.75e+06  -2.595  C         0.000   45457.244  3s2.3p  2P*   3s2.8s            2S    2  2  None   T6527c4,LS       L3514
  2204.590   3.49e+06  -2.293  C       112.061   45457.244  3s2.3p  2P*   3s2.8s            2S    4  2  None   T6527c4,LS       L3514
  2204.660   4.37e+07  -0.895  C+        0.000   45344.165  3s2.3p  2P*   3s2.6d            2D    2  4  None       u36,LS       L3514
  2210.046   5.20e+07  -0.641  C+      112.061   45345.594  3s2.3p  2P*   3s2.6d            2D    4  6  None       u36,LS       L3514
  2257.999   3.77e+06  -2.239  C         0.000   44273.133  3s2.3p  2P*   3s2.7s            2S    2  2  None   T6527c4,LS       L3514
  2263.462   6.83e+07  -0.678  B         0.000   44166.398  3s2.3p  2P*   3s2.5d            2D    2  4  None        T5653       L3514
  2263.731   7.5e+06   -1.94   C       112.061   44273.133  3s2.3p  2P*   3s2.7s            2S    4  2  None   T6527c4,LS       L3514
  2266.014       None    None  None  32436.796   76553.47   3s2.3d  2D    3s.3p.(3P*).4d    2D*   6  6  None     None           L4737
  2267.53        None    None  None  32435.453   76521.7    3s2.3d  2D    3s.3p.(3P*).4d    2D*   4  4  None     None           L3514
  2269.096   7.58e+07  -0.454  B       112.061   44168.847  3s2.3p  2P*   3s2.5d            2D    4  6  None u36,T5653,LS       L3514
  2269.220   1.26e+07  -1.409  C+      112.061   44166.398  3s2.3p  2P*   3s2.5d            2D    4  4  None      T5653LS       L3514
  2311.035       None    None  None  29020.41    72277.75   3s.3p2  4P    3s.3p.(3P*).3d    4P*   2  2  None     None           L4737
  2312.491       None    None  None  29020.41    72250.53   3s.3p2  4P    3s.3p.(3P*).3d    4P*   2  4  None     None           L4737
  2313.526       None    None  None  29066.96    72277.75   3s.3p2  4P    3s.3p.(3P*).3d    4P*   4  2  None     None           L4737
  2314.983       None    None  None  29066.96    72250.53   3s.3p2  4P    3s.3p.(3P*).3d    4P*   4  4  None     None           L4737
  2317.482       None    None  None  29066.96    72204.00   3s.3p2  4P    3s.3p.(3P*).3d    4P*   4  6  None     None           L4737
  2319.057       None    None  None  29142.78    72250.53   3s.3p2  4P    3s.3p.(3P*).3d    4P*   6  4  None     None           L4737
  2321.562       None    None  None  29142.78    72204.00   3s.3p2  4P    3s.3p.(3P*).3d    4P*   6  6  None     None           L4737
  2367.052   7.61e+07  -0.592  C+        0.000   42233.742  3s2.3p  2P*   3s2.4d            2D    2  4  None       u36,LS       L3514
  2367.611       None    None  None  29020.41    71244.17   3s.3p2  4P    3s.3p.(3P*).3d    4D*   2  4  None     None           L4737
  2368.112       None    None  None  29020.41    71235.25   3s.3p2  4P    3s.3p.(3P*).3d    4D*   2  2  None     None           L4737
