# lambda[Å]  A_ki[s⁻¹] loggf   Acc   Ei[cm⁻¹]    Ek[cm⁻¹]   cfg_i                term_i  cfg_k                 term_k  gi gk 
  2299.2200  7.03e+06  -1.555  C      704.007   44183.628   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  w5D*   5  5  
  2300.1417  4.99e+06  -1.557  B      704.007   44166.206   3d6.4s2                a5D   3d6.(3F2).4s.4p.(3P*)  v5D*   5  7  
  2301.6837  8.68e+06  -1.684  B+     978.074   44411.160   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  w5D*   1  3  
  2303.4242  7.33e+06  -1.757  C+     978.074   44378.342   3d6.4s2                a5D   3d6.(3F2).4s.4p.(3P*)  w5F*   1  3  
  2303.5805  4.83e+06  -1.716  C+     888.132   44285.454   3d6.4s2                a5D   3d6.(3F2).4s.4p.(3P*)  w5F*   3  5  
  2308.9988  1.02e+07  -1.390  C      888.132   44183.628   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  w5D*   3  5  
  2313.1039  1.18e+07  -1.179  D+     704.007   43922.668   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  w5D*   5  7  
  2320.3576  1.41e+07  -0.990  C      415.933   43499.505   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  w5D*   7  9  
  2350.413   1.61e+05  -3.030  D        0.000   42532.741   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   9  7  
  2355.9090  5.17e+05  -2.521  C      704.007   43137.487   3d6.4s2                a5D   3d6.(3H).4s.4p.(3P*)   y5G*   5  7  
  2369.4561  2.53e+06  -2.195  B      888.132   43079.023   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   3  3  
  2371.4303  2.67e+06  -1.949  C+     704.007   42859.778   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   5  5  
  2373.6244  6.53e+06  -1.413  B      415.933   42532.741   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   7  7  
  2374.5184  3.14e+06  -2.098  B      978.074   43079.023   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   1  3  
  2381.8361  4.34e+06  -1.734  C+     888.132   42859.778   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   3  5  
  2389.9727  4.47e+06  -1.572  B      704.007   42532.741   3d6.4s2                a5D   3d6.(3P2).4s.4p.(3P*)  x5P*   5  7  
  2420.3955  1.05e+05  -2.994  C     6928.268   48231.280   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   y5H*  11  11 
  2438.1824  7.09e+06  -1.245  B     6928.268   47929.997   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*  11  9  
  2439.7448  3.46e+08   0.604  C+   19390.168   60365.637   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   t3H*  13  13 
  2442.5683  3.12e+08   0.487  B    19621.006   60549.116   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   t3H*  11  11 
  2443.8716  5.89e+06  -1.236  B+    6928.268   47834.550   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3G*  11  11 
  2445.2128  1.18e+06  -2.021  C+    6928.268   47812.118   3d7.(4F).4s            a5F   3d6.(3F2).4s.4p.(3P*)  x3G*  11  9  
  2447.7093  3.30e+06  -1.683  D+       0.000   40842.154   3d6.4s2                a5D   3d6.(5D).4s.4p.(1P*)   x5F*   9  7  
  2453.4758  1.89e+07  -0.923  B     7376.764   48122.928   3d7.(4F).4s            a5F   3d6.(3G).4s.4p.(3P*)   v5F*   9  7  
  2453.5688  1.23e+07  -0.841  C    19621.006   60365.637   3d6.4s2                a3H   3d6.(3H).4s.4p.(1P*)   t3H*  11  13 
