# lambda[Å]   A_ki[s⁻¹]  loggf   Acc    Ei[cm⁻¹]  Ek[cm⁻¹] cfg_i              term_i cfg_k               term_k gi gk rtype                      ref1  ref2
#     184.09    None      None   None      0.00   543210    2p6.3s                2S  2p5.3s.7d             None  2 nan None                      None  L2781
    2313.308  9.81e+04  -3.503  C     69804.95   113033.09 2p6.4s                2S  2p6.8p                 2P*  2 4   None                       c31   None
    2313.460  1.07e+05  -3.766  C     69804.95   113030.25 2p6.4s                2S  2p6.8p                 2P*  2 2   None                       c31   None
    2330.277  9.07e+05  -2.353  C+    71490.19   114403.55 2p6.3d                2D  2p6.8f                 2F*  6 6   None                       c31   None
    2330.277  1.36e+07  -1.052  B+    71490.19   114403.55 2p6.3d                2D  2p6.8f                 2F*  6 8   None                       c31  L6095
    2330.324  1.27e+07  -1.208  B     71491.06   114403.55 2p6.3d                2D  2p6.8f                 2F*  4 6   None                       c31  L6095
    2407.150  5.26e+05  -2.738  C+    71490.19   113033.09 2p6.3d                2D  2p6.8p                 2P*  6 4   None                       c31   None
    2407.201  5.87e+04  -3.690  C     71491.06   113033.09 2p6.3d                2D  2p6.8p                 2P*  4 4   None                       c31   None
    2407.365  5.79e+05  -2.998  C+    71491.06   113030.25 2p6.3d                2D  2p6.8p                 2P*  4 2   None                       c31   None
    2450.303  1.44e+06  -2.108  B     71490.19   112301.47 2p6.3d                2D  2p6.7f                 2F*  6 6   None                       c31   None
    2450.303  2.16e+07  -0.809  B+    71490.19   112301.47 2p6.3d                2D  2p6.7f                 2F*  6 8   None                       c31  L6095
    2450.355  2.02e+07  -0.963  B+    71491.06   112301.47 2p6.3d                2D  2p6.7f                 2F*  4 6   None                       c31  L6095
    2475.062  9.15e+04  -3.474  C     69804.95   110207.99 2p6.4s                2S  2p6.7p                 2P*  2 4   None                       c31   None
    2475.332  1.02e+05  -3.728  C     69804.95   110203.58 2p6.4s                2S  2p6.7p                 2P*  2 2   None                       c31   None
    2582.792  8.28e+05  -2.480  C+    71490.19   110207.99 2p6.3d                2D  2p6.7p                 2P*  6 4   None                       c31   None
    2582.850  9.23e+04  -3.433  C     71491.06   110207.99 2p6.3d                2D  2p6.7p                 2P*  4 4   None                       c31   None
    2583.144  9.09e+05  -2.740  C+    71491.06   110203.58 2p6.3d                2D  2p6.7p                 2P*  4 2   None                       c31   None
    2661.546  3.81e+07  -0.490  A     71490.19   109062.35 2p6.3d                2D  2p6.6f                 2F*  6 8   None                       c31  L6095
    2661.548  2.54e+06  -1.790  B+    71490.19   109062.32 2p6.3d                2D  2p6.6f                 2F*  6 6   None                       c31   None
    2661.609  3.56e+07  -0.644  A     71491.06   109062.32 2p6.3d                2D  2p6.6f                 2F*  4 6   None                       c31  L6095
    2791.365  3.20e+04  -3.826  C+    69804.95   105629.72 2p6.4s                2S  2p6.6p                 2P*  2 4   None                       c31   None
    2791.600  4.01e+08   0.273  A     35669.31    71491.06 2p6.3p                2P* 2p6.3d                 2D   2 4   None             c31,T6870,c23  L7414
    2791.600  2.29e-04   None   B     35669.31    71491.06 2p6.3p                2P* 2p6.3d                 2D   2 4    M2                        c28   None
    2791.668  1.63e-03   None   B+    35669.31    71490.19 2p6.3p                2P* 2p6.3d                 2D   2 6    M2                        c28   None
    2791.940  4.02e+04  -4.027  C+    69804.95   105622.34 2p6.4s                2S  2p6.6p                 2P*  2 2   None                       c31   None
    2796.352  3.80e-03   None   B+        0.00    35760.88 2p6.3s                2S  2p6.3p                 2P*  2 4    M2                        c28   None
    2796.352  2.60e+08   0.085  A+        0.00    35760.88 2p6.3s                2S  2p6.3p                 2P*  2 4   None c31,T6870,T5467,T6659,c23  L7414
    2798.755  7.98e+07  -0.426  A     35760.88    71491.06 2p6.3p                2P* 2p6.3d                 2D   4 4   None             c31,T6870,c23   None
    2798.755  2.19e-10   None   E     35760.88    71491.06 2p6.3p                2P* 2p6.3d                 2D   4 4    M2                        c28   None
    2798.823  4.79e+08   0.528  A     35760.88    71490.19 2p6.3p                2P* 2p6.3d                 2D   4 6   None             c31,T6870,c23  L7414
    2798.823  8.82e-03   None   B+    35760.88    71490.19 2p6.3p                2P* 2p6.3d                 2D   4 6    M2                        c28   None
    2803.531  2.57e+08  -0.218  A+        0.00    35669.31 2p6.3s                2S  2p6.3p                 2P*  2 2   None c31,T6870,T5467,T6659,c23  L7414
    2842.933  1.25e+06  -2.218  B     80619.50   115794.44 2p6.4p                2P* 2p6.9d                 2D   2 4   None                       c31   None
    2845.315  1.89e+06  -2.337  B+    80619.50   115764.99 2p6.4p                2P* 2p6.10s                2S   2 2   None                       c31   None
    2845.402  2.46e+05  -2.922  C+    80650.02   115794.44 2p6.4p                2P* 2p6.9d                 2D   4 4   None                       c31   None
    2845.406  1.48e+06  -1.967  B     80650.02   115794.39 2p6.4p                2P* 2p6.9d                 2D   4 6   None                       c31   None
    2847.789  3.77e+06  -2.038  B+    80650.02   115764.99 2p6.4p                2P* 2p6.10s                2S   4 2   None                       c31   None
    2929.156  1.43e+06  -2.135  B+    71490.19   105629.72 2p6.3d                2D  2p6.6p                 2P*  6 4   None                       c31   None
    2929.231  1.59e+05  -3.088  B     71491.06   105629.72 2p6.3d                2D  2p6.6p                 2P*  4 4   None                       c31   None
    2929.490  1.15e+08  -0.529  A     35669.31    69804.95 2p6.3p                2P* 2p6.4s                 2S   2 2   None       c31,T6870,T6659,c23  L7414
    2929.864  1.57e+06  -2.394  B+    71491.06   105622.34 2p6.3d                2D  2p6.6p                 2P*  4 2   None                       c31   None
    2937.369  2.30e+08  -0.225  A     35760.88    69804.95 2p6.3p                2P* 2p6.4s                 2S   4 2   None       c31,T6870,T6659,c23  L7414
    2937.369  2.85e-03   None   B+    35760.88    69804.95 2p6.3p                2P* 2p6.4s                 2S   4 2    M2                        c28   None
    2966.194  1.67e+06  -2.056  B     80619.50   114332.74 2p6.4p                2P* 2p6.8d                 2D   2 4   None                       c31   None
    2968.882  3.28e+05  -2.760  C+    80650.02   114332.74 2p6.4p                2P* 2p6.8d                 2D   4 4   None                       c31   None
    2968.887  1.98e+06  -1.805  B     80650.02   114332.68 2p6.4p                2P* 2p6.8d                 2D   4 6   None                       c31  L6095
    2970.015  2.25e+06  -2.225  B     80619.50   114289.36 2p6.4p                2P* 2p6.9s                 2S   2 2   None                       c31  L6095
    2972.710  4.49e+06  -1.924  B     80650.02   114289.36 2p6.4p                2P* 2p6.9s                 2S   4 2   None                       c31  L6095
    3105.622  5.31e+06  -1.336  B+    71490.19   103689.86 2p6.3d                2D  2p6.5f                 2F*  6 6   None                       c31   None
    3105.616  7.97e+07  -0.034  A     71490.19   103689.92 2p6.3d                2D  2p6.5f                 2F*  6 8   None                       c31  L7414
    3105.706  7.44e+07  -0.191  A     71491.06   103689.86 2p6.3d                2D  2p6.5f                 2F*  4 6   None                       c31  L7414
    3166.795  2.89e+06  -1.760  B     80619.50   112197.17 2p6.4p                2P* 2p6.7d                 2D   2 4   None                       c31  L6095
    3169.858  5.69e+05  -2.465  C+    80650.02   112197.17 2p6.4p                2P* 2p6.7d                 2D   4 4   None                       c31   None
    3169.871  3.43e+06  -1.509  B     80650.02   112197.05 2p6.4p                2P* 2p6.7d                 2D   4 6   None                       c31  L7414
    3173.626  3.41e+06  -1.987  B     80619.50   112129.20 2p6.4p                2P* 2p6.8s                 2S   2 2   None                       c31  L7414
    3176.703  6.81e+06  -1.686  B     80650.02   112129.20 2p6.4p                2P* 2p6.8s                 2S   4 2   None                       c31  L7414
    3535.980  5.80e+06  -1.363  B+    80619.50   108900.20 2p6.4p                2P* 2p6.6d                 2D   2 4   None                       c31  L7414
    3539.800  1.15e+06  -2.066  B+    80650.02   108900.20 2p6.4p                2P* 2p6.6d                 2D   4 4   None                       c31   None
    3539.823  6.90e+06  -1.110  A     80650.02   108900.02 2p6.4p                2P* 2p6.6d                 2D   4 6   None                       c31  L7414
    3550.527  5.64e+06  -1.670  B     80619.50   108784.33 2p6.4p                2P* 2p6.7s                 2S   2 2   None                       c31  L7414
    3554.379  1.12e+07  -1.369  B     80650.02   108784.33 2p6.4p                2P* 2p6.7s                 2S   4 2   None                       c31  L7414
    3614.811  1.79e+05  -2.852  C+    69804.95    97468.92 2p6.4s                2S  2p6.5p                 2P*  2 4   None                 c31,T6870  L7414
    3616.614  1.56e+05  -3.213  C+    69804.95    97455.12 2p6.4s                2S  2p6.5p                 2P*  2 2   None                 c31,T6870  L7414
    3849.302  2.96e+06  -1.580  A     71490.19    97468.92 2p6.3d                2D  2p6.5p                 2P*  6 4   None                 c31,T6870  L7414
    3849.431  3.29e+05  -2.534  B+    71491.06    97468.92 2p6.3d                2D  2p6.5p                 2P*  4 4   None                 c31,T6870  L6095
    3851.478  3.24e+06  -1.842  A     71491.06    97455.12 2p6.3d                2D  2p6.5p                 2P*  4 2   None                 c31,T6870  L7414
    4194.652   None      None   None  93799.63   117639.51 2p6.4f                2F* 2p6.11g                2G   6 8   None                      None  L6095
    4194.673   None      None   None  93799.75   117639.51 2p6.4f                2F* 2p6.11g                2G   8 10  None                      None  L6095
    4243.642   None      None   None  93310.59   116875.25 2p6.4d                2D  2p6.10f                2F*  6 8   None                      None  L7414
    4243.737   None      None   None  93311.11   116875.25 2p6.4d                2D  2p6.10f                2F*  4 6   None                      None  L7414
    4333.148   None      None   None  93799.63   116877.54 2p6.4f                2F* 2p6.10g                2G   6 8   None                      None  L6095
    4333.171   None      None   None  93799.75   116877.54 2p6.4f                2F* 2p6.10g                2G   8 10  None                      None  L6095
    4369.77   2.46e+05  -2.550  D     93310.59   116195.1  2p6.4d                2D  2p6.10p                2P*  6 4   None                    c59,LS   None
    4369.87   2.74e+04  -3.504  E     93311.11   116195.1  2p6.4d                2D  2p6.10p                2P*  4 4   None                    c59,LS   None
    4370.14   2.74e+05  -2.805  E     93311.11   116193.7  2p6.4d                2D  2p6.10p                2P*  4 2   None                    c59,LS   None
    4385.869  1.45e+07  -0.776  A     80619.50   103420.00 2p6.4p                2P* 2p6.5d                 2D   2 4   None                 c31,T6870  L7414
    4391.747  2.88e+06  -1.478  A     80650.02   103420.00 2p6.4p                2P* 2p6.5d                 2D   4 4   None                 c31,T6870   None
    4391.805  1.73e+07  -0.523  A     80650.02   103419.70 2p6.4p                2P* 2p6.5d                 2D   4 6   None                 c31,T6870  L7414
    4429.237  1.05e+07  -1.208  A     80619.50   103196.75 2p6.4p                2P* 2p6.6s                 2S   2 2   None                       c31  L7414
    4435.233  2.10e+07  -0.907  A     80650.02   103196.75 2p6.4p                2P* 2p6.6s                 2S   4 2   None                       c31  L7414
