#  lambda[Å]  A_ki[s⁻¹] loggf   Acc     Ei[cm⁻¹]      Ek[cm⁻¹]   cfg_i     |           term_i  cfg_k                 term_k  gi  gk rtype           ref1         ref2
    984.75979 2.4e+07   -1.4    D       1872.5998   103420.207   3d7                    a4F    3d6.(5D<3>).4f          2[6]* 10  12  None          T6892c83    L18349c140 
    989.66043 2.1e+07   -1.6    D       2837.9807   103882.740   3d7                    a4F    3d6.(5D<1>).4f          2[4]*  6  8   None          T6892c83    L18349c140 
    989.79457  None      None   None    2837.9807   103869.046   3d7                    a4F    3d6.(5D<1>).4f          2[2]*  6  4   None             None     L18349c140 
    989.89489 1.0e+08   -0.76   D+      1872.5998   102893.426   3d7                    a4F    3d6.(5D<4>).4f          2[6]* 10  12  None          T6892c83    L18349c140 
    990.00271 3.1e+07   -1.34   D+      1872.5998   102882.424   3d7                    a4F    3d6.(5D<4>).4f          2[4]* 10  10  None          T6892c83    L18349c140 
    990.30693 1.2e+07   -1.7    D       1872.5998   102851.394   3d7                    a4F    3d6.(5D<4>).4f          2[5]* 10  10  None          T6892c83    L18349c140 
    990.79618  None      None   None    3117.4877   104046.419   3d7                    a4F    3d6.(5D<0>).4f          2[3]*  4  6   None             None     L18349c140 
    990.85848 5.4e+07   -1.10   D+      2430.1369   103352.723   3d7                    a4F    3d6.(5D<3>).4f          2[5]*  8  10  None          T6892c83    L18349c140 
    991.11654  None      None   None    2430.1369   103326.445   3d7                    a4F    3d6.(5D<3>).4f          2[4]*  8  10  None             None     L18349c140 
    991.33937 1.1e+07   -1.9    D       2837.9807   103711.610   3d7                    a4F    3d6.(5D<2>).4f          2[4]*  6  8   None          T6892c83    L18349c140 
    991.57098  None      None   None    3117.4877   103967.555   3d7                    a4F    3d5.(4P).4s.4p.(3P*)    2S*    4  2   None             None     L18349c140 
    991.58583  None      None   None    8680.4706   109529.028   3d6.(5D).4s            a4D    3d6.(3P2).5p            4P*    4  2   None             None     L18349c140 
    991.68111 1.8e+07   -1.7    D       2837.9807   103676.848   3d7                    a4F    3d6.(5D<2>).4f          2[3]*  6  8   None          T6892c83    L18349c140 
    991.83662  None      None   None    2837.9807   103661.038   3d7                    a4F    3d6.(5D<2>).4f          2[2]*  6  6   None             None     L18349c140 
    994.22329 5.9e+07   -1.28   D+      3117.4877   103698.515   3d7                    a4F    3d6.(5D<2>).4f          2[3]*  4  6   None          T6892c83    L18349c140 
    994.23390  None      None   None    2837.9807   103417.935   3d7                    a4F    3d6.(5D<3>).4f          2[1]*  6  4   None             None     L18349c140 
    994.34866 2.4e+07   -1.7    D       2837.9807   103406.327   3d7                    a4F    3d6.(5D<3>).4f          2[2]*  6  6   None          T6892c83    L18349c140 
    994.39831  None      None   None    7955.3186   108518.643   3d6.(5D).4s            a4D    3d5.(2F1).4s.4p.(3P*)   4F*    8  8   None             None     L18349c140 
    994.55180 5.0e+07   -1.23   D+      2837.9807   103385.785   3d7                    a4F    3d6.(5D<3>).4f          2[3]*  6  8   None          T6892c83    L18349c140 
    994.90490 1.8e+07   -1.7    D       2430.1369   102942.256   3d7                    a4F    3d6.(5D<4>).4f          2[3]*  8  8   None          T6892c83    L18349c140 
    995.45044 1.4e+07   -1.8    D       2430.1369   102887.172   3d7                    a4F    3d6.(5D<4>).4f          2[4]*  8  8   None          T6892c83    L18349c140 
    995.49749 2.0e+07   -1.5    D       2430.1369   102882.424   3d7                    a4F    3d6.(5D<4>).4f          2[4]*  8  10  None          T6892c83    L18349c140 
    997.38409 2.9e+07   -1.4    E       7955.3186   108217.596   3d6.(5D).4s            a4D    3d5.(2F1).4s.4p.(3P*)   4F*    8  10  None          T6892c83    L18349c140 
   1007.41833  None      None   None    8391.9554   107655.585   3d6.(5D).4s            a4D    3d6.(5D).6p             4D*    6  6   None             None     L18349c140 
   1007.42944  None      None   None    7955.3186   107217.854   3d6.(5D).4s            a4D    3d6.(5D).6p             6F*    8  10  None             None     L18349c140 
   1007.97761  None      None   None    7955.3186   107163.871   3d6.(5D).4s            a4D    3d6.(5D).6p             4P*    8  6   None             None     L18349c140 
   1009.60677  None      None   None    8680.4706   107728.935   3d6.(5D).4s            a4D    3d5.(2D3).4s.4p.(3P*)   2D*    4  6   None             None     L18349c140 
   1010.30352  None      None   None    8846.7837   107826.940   3d6.(5D).4s            a4D    3d6.(5D).6p             6P*    2  4   None             None     L18349c140 
   1010.30787  None      None   None    8391.9554   107371.685   3d6.(5D).4s            a4D    3d5.(2D1).4s.4p.(3P*)   4D*    6  6   None             None     L18349c140 
   1011.03748  None      None   None    7955.3186   106863.620   3d6.(5D).4s            a4D    3d6.(5D).6p             4D*    8  8   None             None     L18349c140 
   1011.20610  None      None   None    8680.4706   107572.279   3d6.(5D).4s            a4D    3d6.(5D).6p             6F*    4  6   None             None     L18349c140 
   1011.22932  None      None   None    8846.7837   107736.321   3d6.(5D).4s            a4D    3d6.(5D).6p             4F*    2  4   None             None     L18349c140 
   1011.68786  None      None   None    8680.4706   107525.187   3d6.(5D).4s            a4D    3d6.(5D).6p             6P*    4  6   None             None     L18349c140 
   1012.41134  None      None   None    8680.4706   107454.552   3d6.(5D).4s            a4D    3d5.(2D3).4s.4p.(3P*)   4D*    4  2   None             None     L18349c140 
   1012.41418  None      None   None    8391.9554   107165.760   3d6.(5D).4s            a4D    3d6.(5D).6p             4F*    6  8   None             None     L18349c140 
   1012.57268  None      None   None    8846.7837   107605.127   3d6.(5D).4s            a4D    3d6.(5D).6p             6F*    2  4   None             None     L18349c140 
   1012.62040  None      None   None    7955.3186   106709.008   3d6.(5D).4s            a4D    3d6.(5D).6p             4F*    8  10  None             None     L18349c140 
   1017.73667  None      None   None   15844.6485   114101.892   3d7                    a2G    3d6.(3G).5p             4H*   10  12  None             None     L18349c140 
   1034.28964  None      None   None   26352.7671   123037.483   3d6.(3H).4s            b2H    3d6.(3H<6>).4f          2[6]* 10  12  None             None     L18349c140 
   1040.93322  None      None   None    7955.3186   104022.961   3d6.(5D).4s            a4D    3d6.(5D<0>).4f          2[3]*  8  8   None             None     L18349c140 
   1047.88338  None      None   None    7955.3186   103385.785   3d6.(5D).4s            a4D    3d6.(5D<3>).4f          2[3]*  8  8   None             None     L18349c140 
   1049.24572  None      None   None    8391.9554   103698.515   3d6.(5D).4s            a4D    3d6.(5D<2>).4f          2[3]*  6  6   None             None     L18349c140 
   1055.26176 4.6e+07   -1.21   D+         0.0000    94763.218   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6P*   10  8   None          T6892c83    L18349c140 
   1056.60370  None      None   None    8391.9554   103034.819   3d6.(5D).4s            a4D    3d6.(5D<4>).4f          2[2]*  6  4   None             None     L18349c140 
   1058.81454  None      None   None    8680.4706   103125.717   3d6.(5D).4s            a4D    3d6.(5D<4>).4f          2[1]*  4  2   None             None     L18349c140 
   1059.56413 3.2e+07   -1.36   D+       384.7872    94763.218   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6P*    8  8   None          T6892c83    L18349c140 
   1060.44206 1.2e+08   -0.91   D+       384.7872    94685.083   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6P*    8  6   None          T6892c83    L18349c140 
   1060.59122  None      None   None   13904.8604   108191.894   3d7                    a4P    3d5.(4F).4s.4p.(3P*)    6D*    2  4   None             None     L18349c140 
   1061.70598  None      None   None    8846.7837   103034.819   3d6.(5D).4s            a4D    3d6.(5D<4>).4f          2[2]*  2  4   None             None     L18349c140 
   1061.85060  None      None   None   20340.2461   114515.453   3d7                    a2H    3d6.(3G).5p             2H*   12  12  None             None     L18349c140 
   1062.1531  1.7e+07   -1.5    D          0.0000    94148.39    3d6.(5D).4s            a6D    3d5.(4G).4s.4p.(3P*)   w4G*   10  10  None          T6892c83    L18349c140 
   1062.74968 3.1e+07   -1.37   D+       667.6829    94763.218   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6P*    6  8   None          T6892c83    L18349c140 
   1063.01293  None      None   None   20805.7632   114877.996   3d7                    a2H    3d6.(3G).5p             2G*   10  10  None             None     L18349c140 
   1063.02174 1.2e+08   -1.08   D+       667.6829    94739.136   3d6.(5D).4s            a6D    3d5.(4P).4s.4p.(3P*)    4P*    6  4   None          T6892c83    L18349c140 
   1063.17687 3.2e+08   -0.26   D+         0.0000    94057.727   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*   10  10  None          T6892c83    L18349c144 
   1063.62642 1.4e+08   -1.34   D+       862.6118    94880.585   3d6.(5D).4s            a6D    3d5.(4P).4s.4p.(3P*)    4P*    4  2   None          T6892c83    L18349c140 
   1063.63290 1.6e+07   -1.8    D        667.6829    94685.083   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6P*    6  6   None          T6892c83    L18349c140 
   1063.97179 3.5e+07   -1.32   D+         0.0000    93987.454   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*   10  8   None          T6892c83    L18349c140 
   1064.23022  None      None   None   20805.7632   114770.394   3d7                    a2H    3d6.(3G).5p             2H*   10  10  None             None     L18349c140 
   1064.92263 4.1e+07   -1.9    D        977.0498    94880.585   3d6.(5D).4s            a6D    3d5.(4P).4s.4p.(3P*)    4P*    2  2   None          T6892c83    L18349c140 
   1065.84274 6.7e+07   -1.16   D+       862.6118    94685.083   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6P*    4  6   None          T6892c83    L18349c140 
   1066.13077  None      None   None   16369.4098   110166.534   3d7                    a2G    3d6.(3F2).5p            4F*    8  10  None             None     L18349c140 
   1066.52917 6.2e+07   -1.37   D+       977.0498    94739.136   3d6.(5D).4s            a6D    3d5.(4P).4s.4p.(3P*)    4P*    2  4   None          T6892c83    L18349c140 
   1066.53418  None      None   None   20340.2461   114101.892   3d7                    a2H    3d6.(3G).5p             4H*   12  12  None             None     L18349c140 
   1066.65325 1.1e+07   -2.0    D       7955.3186   101706.498   3d6.(5D).4s            a4D    3d5.(4D).4s.4p.(3P*)    4P*    8  6   None          T6892c83    L18349c144 
   1067.54416 8.e+07    -0.85   D+       384.7872    94057.727   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    8  10  None          T6892c83    L18349c140 
   1068.15592  None      None   None   21251.5833   114870.874   3d6.(3H).4s            a4H    3d6.(3G).5p             4G*   14  12  None             None     L18349c140 
   1068.34563 1.6e+08   -0.66   D+       384.7872    93987.454   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    8  8   None          T6892c83    L18349c144 
   1069.01908 1.5e+07   -1.8    D        667.6829    94211.383   3d6.(5D).4s            a6D    3d5.(4P).4s.4p.(3P*)    4P*    6  6   None          T6892c83    L18349c140 
   1069.02154  None      None   None   13474.4474   107017.932   3d7                    a4P    3d5.(2D3).4s.4p.(3P*)   4D*    6  6   None             None     L18349c140 
   1069.02961  None      None   None   16369.4098   109912.188   3d7                    a2G    3d6.(3H).5p             4I*    8  10  None             None     L18349c140 
   1070.11799  None      None   None   21430.3564   114877.996   3d6.(3H).4s            a4H    3d6.(3G).5p             2G*   12  10  None             None     L18349c140 
   1070.13477 2.7e+07   -1.5    D        384.7872    93830.961   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    8  6   None          T6892c83    L18349c140 
   1071.25138 2.3e+07   -1.6    D        862.6118    94211.383   3d6.(5D).4s            a6D    3d5.(4P).4s.4p.(3P*)    4P*    4  6   None          T6892c83    L18349c140 
   1071.58428 1.1e+08   -0.80   D+       667.6829    93987.454   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    6  8   None          T6892c83    L18349c140 
   1073.27550 4.1e+07   -1.5    D        667.6829    93840.405   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    6  4   None          T6892c83    L18349c140 
   1073.32116 1.7e+08   -1.24   D+       862.6118    94031.370   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    4  2   None          T6892c83    L18349c140 
   1073.32433  None      None   None   13673.2045   106841.688   3d7                    a4P    3d5.(2D3).4s.4p.(3P*)   4P*    4  4   None             None     L18349c140 
   1073.38430 5.8e+07   -1.22   D+       667.6829    93830.961   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    6  6   None          T6892c83    L18349c140 
   1074.64113 5.e+07    -1.8    D        977.0498    94031.370   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    2  2   None          T6892c83    L18349c140 
   1075.52563 2.2e+07   -1.8    D        862.6118    93840.405   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    4  4   None          T6892c83    L18349c140 
   1075.63489 9.e+07    -1.01   D+       862.6118    93830.961   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    4  6   None          T6892c83    L18349c140 
   1076.50151  None      None   None    8680.4706   101573.977   3d6.(5D).4s            a4D    3d5.(4D).4s.4p.(3P*)    4P*    4  4   None             None     L18349c140 
   1076.58100  None      None   None   20805.7632   113692.411   3d7                    a2H    3d6.(5D<2>).5f          2[4]* 10  10  None             None     L18349c140 
   1076.85103 1.1e+08   -1.11   D+       977.0498    93840.405   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6D*    2  4   None          T6892c83    L18349c140 
   1079.88199  None      None   None       0.0000    92602.711   3d6.(5D).4s            a6D    3d6.(3F1).4p           u2G*   10  8   None             None     L18349c140 
   1081.87526 6.0e+07   -0.90   D+         0.0000    92432.098   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*   10  12  None          T6892c83    L18349c140 
   1083.42046 1.6e+07   -1.6    D          0.0000    92300.269   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*   10  10  None          T6892c83    L18349c140 
   1083.87405  None      None   None   16369.4098   108631.052   3d7                    a2G    3d5.(4G).4s.4p.(1P*)    4G*    8  8   None             None     L18349c140 
   1087.95600 4.8e+07   -1.07   D+       384.7872    92300.269   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    8  10  None          T6892c83    L18349c140 
   1089.68824 3.1e+07   -1.35   D+       384.7872    92154.154   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    8  8   None          T6892c83    L18349c140 
   1091.52368 1.7e+07   -1.6    D       1872.5998    93487.653   3d7                    a4F    3d6.(3F1).4p           u4F*   10  8   None          T6892c83    L18349c140 
   1091.56003 3.2e+07   -1.25   D+      1872.5998    93484.602   3d7                    a4F    3d6.(3F1).4p           u4F*   10  10  None          T6892c83    L18349c140 
   1093.05779 3.9e+07   -1.25   D+       667.6829    92154.154   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    6  8   None          T6892c83    L18349c140 
   1094.67824 4.8e+07   -1.29   D+       667.6829    92018.727   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    6  6   None          T6892c83    L18349c140 
   1095.80300 1.6e+07   -1.6    D       1872.5998    93129.879   3d7                    a4F    3d6.(3F1).4p            4D*   10  8   None          T6892c83    L18349c140 
   1095.91579  None      None   None     667.6829    91915.570   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    6  4   None             None     L18349c140 
   1096.60712 1.5e+08   -0.79   D+       384.7872    91575.149   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    8  6   None          T6892c83    L18349c140 
   1096.78223 8.e+07    -1.22   D+       667.6829    91843.485   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*    6  4   None          T6892c83    L18349c140 
   1096.87687 2.3e+08   -0.49   D+         0.0000    91167.936   3d6.(5D).4s            a6D    3d6.(5D).5p            w6P*   10  8   None          T6892c83    L18349c144 
   1097.01911 3.0e+07   -1.5    D        862.6118    92018.727   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    4  6   None          T6892c83    L18349c140 
   1097.09029  None      None   None    2837.9807    93988.181   3d7                    a4F    3d5.(4G).4s.4p.(3P*)   w4G*    6  6   None             None     L18349c140 
   1097.78498  None      None   None   21251.5833   112344.103   3d6.(3H).4s            a4H    3d5.(4F).4s.4p.(3P*)    4G*   14  12  None             None     L18349c140 
   1098.20698 1.4e+07   -1.7    D       2430.1369    93487.653   3d7                    a4F    3d6.(3F1).4p           u4F*    8  8   None          T6892c83    L18349c140 
   1098.26196 7.0e+07   -1.29   D+       862.6118    91915.570   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    4  4   None          T6892c83    L18349c140 
   1099.04636  None      None   None     862.6118    91850.584   3d6.(5D).4s            a6D    3d5.(4D).4s.4p.(3P*)    6F*    4  2   None             None     L18349c140 
