#Linelist K 1 between 0 and 1.26E6 A (VALD)  -llc- TM (2014-4-11)
 21026.875    2  3p6.5s  2S  34149.516    2  3p6.13p  2P*  5.610E-05    7618.9248
 21535.004    6  3p6.3d  2D  34641.516    4  3p6.19p  2P*  1.870E-03    7626.7710
 21535.004    4  3p6.3d  2D  34641.516    4  3p6.19p  2P*  3.076E-04    7628.1138
 21535.004    4  3p6.3d  2D  34641.516    2  3p6.19p  2P*  1.541E-03    7628.1138
 21535.004    6  3p6.3d  2D  34593.121    4  3p6.18p  2P*  1.520E-03    7653.9292
 21535.004    4  3p6.3d  2D  34593.121    4  3p6.18p  2P*  2.558E-04    7655.2808
 21535.004    4  3p6.3d  2D  34593.121    2  3p6.18p  2P*  1.282E-03    7655.2808
     0.000    2  3p6.4s  2S  13041.985    4   3p6.4p  2P*  6.745E-01    7664.9111
 21535.004    6  3p6.3d  2D  34536.660    4  3p6.17p  2P*  1.324E-03    7686.7852
 21535.004    4  3p6.3d  2D  34536.660    4  3p6.17p  2P*  2.177E-04    7688.1489
 21535.004    4  3p6.3d  2D  34536.660    2  3p6.17p  2P*  1.091E-03    7688.2729
     0.000    2  3p6.4s  2S  12985.526    2   3p6.4p  2P*  3.380E-01    7698.9741
 21026.875    2  3p6.5s  2S  33972.074    4  3p6.12p  2P*  1.581E-04    7722.0361
 21026.875    2  3p6.5s  2S  33972.074    2  3p6.12p  2P*  7.924E-05    7722.3940
 21535.004    6  3p6.3d  2D  34472.137    4  3p6.16p  2P*  1.101E-03    7727.1919
 21535.004    4  3p6.3d  2D  34472.137    4  3p6.16p  2P*  1.853E-04    7728.5708
 21535.004    4  3p6.3d  2D  34472.137    2  3p6.16p  2P*  9.288E-04    7728.7202
 21535.004    6  3p6.3d  2D  34391.480    4  3p6.15p  2P*  9.814E-04    7777.6719
 21535.004    4  3p6.3d  2D  34391.480    4  3p6.15p  2P*  1.614E-04    7779.0688
 21535.004    4  3p6.3d  2D  34391.480    2  3p6.15p  2P*  8.090E-04    7779.2500
 21535.004    6  3p6.3d  2D  34286.629    4  3p6.14p  2P*  8.951E-04    7841.9209
 21535.004    4  3p6.3d  2D  34286.629    4  3p6.14p  2P*  1.506E-04    7843.3408
 21535.004    4  3p6.3d  2D  34286.629    2  3p6.14p  2P*  7.550E-04    7843.5742
 21026.875    2  3p6.5s  2S  33738.172    4  3p6.11p  2P*  2.339E-04    7865.1060
